SongID,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,hit,fullpct,subpct,p1,r1,w,off
Missing YouSteve Perry,No Explicit Content,227826,32,0.403,0.282,Bb,-7.95,major,0.0287,0.694,0,0.0914,0.204,128.113,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Mississippi Cotton Picking Delta TownCharley Pride,No Explicit Content,143933,34,0.743,0.652,E,-10.901,major,0.035,0.732,0,0.248,0.961,126.13,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
MistyRay Stevens,No Explicit Content,175933,38,0.591,0.551,D,-13.72,major,0.0286,0.187,0.000652,0.0749,0.877,100.326,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
MisunderstandingGenesis,No Explicit Content,191666,49,0.645,0.828,C,-8.493,major,0.0373,0.234,0,0.2,0.774,121.217,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Mo Money Mo ProblemsThe Notorious B.I.G. Featuring Puff Daddy & Mase,Explicit Content,257399,74,0.845,0.884,F#,-4.506,minor,0.0759,0.0128,2.1E-6,0.203,0.904,104.536,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Modern GirlSheena Easton,No Explicit Content,217466,31,0.679,0.661,C,-12.017,major,0.0862,0.467,0.0000183,0.193,0.823,119.596,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
"Monday, MondayThe Mamas & The Papas",No Explicit Content,208293,63,0.485,0.479,C#/Db,-9.439,major,0.0279,0.71,0,0.55,0.67,109.882,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Money For NothingDire Straits,No Explicit Content,506400,63,0.667,0.655,D,-9.339,minor,0.0367,0.0491,0.000894,0.0641,0.657,134.212,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Money MakerLudacris Featuring Pharrell,Explicit Content,230613,62,0.571,0.613,C#/Db,-6.836,major,0.252,0.177,0,0.216,0.583,83.317,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
MoneyCardi B,Explicit Content,183527,81,0.95,0.59,G#/Ab,-6.508,minor,0.29,0.00534,0,0.11,0.219,130.003,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
MonkeyGeorge Michael,No Explicit Content,306120,44,0.683,0.879,C#/Db,-9.487,minor,0.0459,0.0955,0.0828,0.448,0.702,97.062,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Mony MonyBilly Idol,No Explicit Content,300213,60,0.701,0.758,C#/Db,-5.568,major,0.0405,0.004,0,0.13,0.344,135.188,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Moody RiverPat Boone,No Explicit Content,157266,33,0.616,0.728,F,-7.365,minor,0.0312,0.581,0.0000473,0.102,0.685,139.428,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
More Than WordsExtreme,No Explicit Content,334106,68,0.615,0.129,F#,-14.892,major,0.0286,0.468,0,0.114,0.249,91.769,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
More Than You KnowMartika,No Explicit Content,246040,29,0.709,0.917,C,-5.878,major,0.0559,0.241,0.0000282,0.0428,0.938,118.099,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Morning Train (Nine To Five)Sheena Easton,No Explicit Content,200826,52,0.76,0.556,F,-8.872,minor,0.0817,0.63,0,0.148,0.817,121.818,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Moves Like JaggerMaroon 5 Featuring Christina Aguilera,No Explicit Content,201160,71,0.722,0.758,B,-4.477,minor,0.0471,0.0111,0,0.308,0.62,128.047,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Moving To MarsColdplay,No Explicit Content,258873,40,0.263,0.315,G#/Ab,-10.797,major,0.03,0.0217,0.163,0.109,0.196,142.657,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Mr. BlueThe Fleetwoods,No Explicit Content,145133,56,0.374,0.0889,E,-17.475,major,0.0356,0.931,6.88E-6,0.111,0.211,96.677,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Mr. CusterLarry Verne,No Explicit Content,184866,14,0.697,0.697,E,-4.863,minor,0.0537,0.707,0.0000872,0.156,0.582,108.5,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Mr. LonelyBobby Vinton,No Explicit Content,161373,57,0.245,0.293,E,-10.361,major,0.0303,0.817,0,0.177,0.344,168.984,3,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Mr. LonelyBuddy Greco,No Explicit Content,144240,9,0.436,0.311,F,-16.424,major,0.0294,0.895,0.0111,0.21,0.56,94.711,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Mr. PersonalityGillette,No Explicit Content,211426,31,0.763,0.655,D,-9.012,major,0.0688,0.00127,0.0404,0.062,0.925,147.972,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Mr. Tambourine ManThe Byrds,No Explicit Content,149466,63,0.456,0.47,D,-9.564,major,0.0294,0.513,0.0000376,0.444,0.639,120.336,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
"Mr. Walker, It's All OverBillie Jo Spears",No Explicit Content,180128,22,0.77,0.555,G,-10.475,major,0.0421,0.247,1.16E-6,0.226,0.937,123.606,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Mrs. Brown You've Got A Lovely DaughterHerman's Hermits,No Explicit Content,167480,37,0.659,0.465,C,-9.53,major,0.0572,0.746,0.00458,0.0963,0.889,148.894,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Mrs. RobinsonSimon & Garfunkel,No Explicit Content,244026,77,0.606,0.457,F#,-14.035,minor,0.0497,0.713,0.0000253,0.0747,0.813,92.033,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Ms. JacksonOutKast,Explicit Content,270506,78,0.843,0.805,E,-5.946,minor,0.269,0.142,0,0.0771,0.615,94.946,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
"Music BoxEvelyn ""Champagne"" King",No Explicit Content,202293,7,0.828,0.75,Bb,-9.686,major,0.0413,0.058,0.0557,0.045,0.877,132.635,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
MusicMadonna,No Explicit Content,225973,46,0.734,0.833,G,-8.166,major,0.0644,0.00132,0.0824,0.2,0.862,119.847,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Muskrat LoveCaptain & Tennille,No Explicit Content,228160,38,0.391,0.257,A,-16.678,major,0.0574,0.888,0.000169,0.262,0.235,205.301,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My AllMariah Carey,No Explicit Content,230933,64,0.4,0.317,G,-10.249,minor,0.0317,0.732,0.0000503,0.086,0.108,107.845,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My BlockThe Four Pennies,No Explicit Content,161466,5,0.551,0.477,B,-11.067,major,0.0297,0.513,0.000037,0.185,0.618,104.612,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My Boyfriend's BackThe Angels,No Explicit Content,136800,50,0.679,0.871,Eb,-6.041,major,0.159,0.691,0,0.0883,0.964,135.111,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My Eyes Adored YouFrankie Valli,No Explicit Content,212013,59,0.461,0.499,B,-10.443,minor,0.0316,0.238,0,0.135,0.387,137.687,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My Favorite MistakeSheryl Crow,No Explicit Content,245093,48,0.609,0.741,E,-8.193,minor,0.0314,0.00643,0.000204,0.322,0.613,104.68,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My GirlThe Temptations,No Explicit Content,165000,79,0.572,0.418,C,-10.738,major,0.0349,0.635,0,0.0961,0.694,104.566,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My GuyMary Wells,No Explicit Content,174440,67,0.691,0.581,Bb,-7.85,major,0.065,0.557,0.0000462,0.147,0.91,126.615,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My Heart Has A Mind Of Its OwnConnie Francis,No Explicit Content,152266,22,0.495,0.539,F#,-6.088,major,0.0336,0.819,0,0.325,0.715,109.49,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My Heart Will Go OnCeline Dion,No Explicit Content,280000,75,0.428,0.276,E,-11.729,major,0.0312,0.732,5.33E-6,0.117,0.0382,99.195,1,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My Last Date (With You)Skeeter Davis,No Explicit Content,153506,27,0.428,0.28,C,-8.952,major,0.0261,0.84,0.0000918,0.141,0.429,98.241,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My Life Would Suck Without YouKelly Clarkson,No Explicit Content,211162,63,0.526,0.882,A,-4.006,major,0.0509,0.0014,0,0.144,0.424,144.982,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My LoveJustin Timberlake Featuring T.I.,No Explicit Content,276160,71,0.772,0.68,B,-5.881,minor,0.224,0.277,0.0000117,0.682,0.807,119.953,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My LovePetula Clark,No Explicit Content,164133,35,0.513,0.861,A,-6.446,major,0.0402,0.681,0.0000394,0.29,0.951,173.72,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My MariaBrooks & Dunn,No Explicit Content,208106,67,0.673,0.842,Eb,-4.627,major,0.0365,0.06,0.000257,0.184,0.897,125.571,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My ObsessionIcehouse,No Explicit Content,248986,46,0.588,0.885,F,-4.573,major,0.0367,0.266,0,0.15,0.659,118.486,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My Old ManZac Brown Band,No Explicit Content,227222,58,0.64,0.196,E,-11.478,major,0.0267,0.819,0.0000363,0.0978,0.301,143.919,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My PrerogativeBobby Brown,No Explicit Content,291560,57,0.762,0.625,A,-10.481,major,0.0562,0.0655,0,0.252,0.696,110.163,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My SharonaThe Knack,No Explicit Content,295400,74,0.586,0.7,C,-9.558,major,0.0363,0.0589,0.00125,0.0318,0.897,147.245,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
My Special AngelThe Vogues,No Explicit Content,180613,53,0.326,0.543,C,-10.335,major,0.0379,0.537,0,0.184,0.39,104.59,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My TaniThe Brothers Four,No Explicit Content,137826,2,0.444,0.0923,D,-16.985,major,0.0363,0.71,0,0.114,0.278,113.282,3,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
"My Town, My Guy And MeLesley Gore",No Explicit Content,147933,15,0.673,0.578,C,-7.469,major,0.0415,0.64,0,0.351,0.423,125.283,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
My Wife Can't CookLonnie Russ,No Explicit Content,157786,14,0.77,0.831,E,-3.485,major,0.221,0.807,0,0.323,0.841,138.344,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
N 2 Gether NowLimp Bizkit Featuring Method Man,Explicit Content,289866,63,0.775,0.728,F#,-7.77,minor,0.325,0.127,0,0.305,0.625,102.531,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Na Na Hey Hey Kiss Him GoodbyeSteam,No Explicit Content,247173,48,0.637,0.916,G,-6.95,major,0.0458,0.0139,0.0000227,0.21,0.506,114.987,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Nadine (Is It You?)Chuck Berry,No Explicit Content,153693,8,0.809,0.472,Bb,-13.389,major,0.0845,0.551,1.55E-6,0.119,0.961,140.74,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Native New YorkerOdyssey,No Explicit Content,336466,41,0.462,0.884,C,-8.722,major,0.0984,0.0852,0.0484,0.798,0.551,106.395,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Need You TonightINXS,No Explicit Content,180517,65,0.801,0.723,Bb,-4.985,minor,0.0689,0.0713,0.154,0.0675,0.883,109.03,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
"Neighbor, NeighborJimmy Hughes",No Explicit Content,177680,16,0.912,0.646,D,-5.932,major,0.0398,0.442,0.0000228,0.0612,0.962,122.167,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Never Going BackThe Lovin' Spoonful,No Explicit Content,171680,22,0.5,0.585,G,-9.213,major,0.037,0.468,0.000166,0.142,0.709,135.051,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Never Gonna Give You UpRick Astley,No Explicit Content,212826,67,0.727,0.939,G#/Ab,-11.855,major,0.0369,0.135,0.0000435,0.151,0.916,113.33,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Never Grow UpTaylor Swift,No Explicit Content,290466,53,0.714,0.305,D,-8.837,major,0.0305,0.819,0,0.174,0.554,124.91,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Never Had A Dream Come TrueS Club 7,No Explicit Content,240640,53,0.636,0.531,F,-5.593,major,0.0273,0.508,0,0.0952,0.496,122.918,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Never Make A PromiseDru Hill,No Explicit Content,328400,44,0.733,0.471,A,-8.157,minor,0.0285,0.268,0,0.241,0.468,113.228,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
"Never, Never, Never (Grande, Grande, Grande)Shirley Bassey",No Explicit Content,218600,45,0.472,0.407,G,-10.867,major,0.038,0.82,1.81E-6,0.0535,0.623,97.427,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
NeverJaheim,Explicit Content,266320,40,0.537,0.337,E,-8.117,major,0.0728,0.224,0,0.107,0.605,105.367,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
New Kid In TownEagles,No Explicit Content,304925,65,0.649,0.425,E,-9.811,major,0.0267,0.378,0.0013,0.108,0.651,107.383,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Next To YouChris Brown Featuring Justin Bieber,No Explicit Content,265813,70,0.67,0.676,G#/Ab,-4.725,major,0.037,0.0201,0,0.11,0.349,114.974,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Nice & SlowUsher,No Explicit Content,227906,65,0.819,0.299,F,-11.964,minor,0.122,0.153,0,0.3,0.515,121.913,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Nice For WhatDrake,Explicit Content,210746,82,0.586,0.909,G#/Ab,-6.474,major,0.0705,0.0891,0.000109,0.119,0.757,93.394,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Night FeverBee Gees,No Explicit Content,285373,78,0.703,0.826,Bb,-7.179,minor,0.0341,0.0322,0.00629,0.179,0.945,103.564,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Nights On BroadwayBee Gees,No Explicit Content,271373,54,0.556,0.635,F,-8.99,major,0.0525,0.215,0.00226,0.794,0.641,88.292,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
No ComplaintsMetro Boomin Featuring Offset & Drake,Explicit Content,261733,64,0.914,0.507,D,-10.784,major,0.164,0.0855,0.0254,0.0797,0.199,123.956,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
No DiggityBLACKstreet (Featuring Dr. Dre),No Explicit Content,304600,77,0.868,0.646,C#/Db,-4.674,minor,0.288,0.303,0,0.284,0.67,88.641,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
No FlockinKodak Black,Explicit Content,165290,72,0.943,0.595,F,-8.372,minor,0.191,0.0673,0,0.0839,0.815,117.532,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
No Fool No MoreEn Vogue,No Explicit Content,257573,12,0.53,0.679,D,-5.987,minor,0.0523,0.444,0,0.0728,0.338,76.045,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
No Matta What (Party All Night)Toya,No Explicit Content,208733,24,0.676,0.822,G#/Ab,-5.427,major,0.0919,0.0957,0,0.0762,0.386,81.079,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
No Matter What They SayLil' Kim,No Explicit Content,251200,39,0.743,0.774,C#/Db,-7.697,major,0.325,0.0262,0,0.137,0.646,106.082,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
No One Is To BlameHoward Jones,No Explicit Content,210533,52,0.623,0.341,A,-10.196,major,0.027,0.68,2.16E-6,0.103,0.362,93.984,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
No OneAlicia Keys,No Explicit Content,253813,81,0.644,0.548,C#/Db,-5.416,minor,0.0286,0.0209,8.68E-6,0.134,0.166,90.042,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
No ScrubsTLC,No Explicit Content,214400,80,0.743,0.675,G#/Ab,-4.267,minor,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
No TypeRae Sremmurd,Explicit Content,200080,75,0.888,0.483,F#,-7.797,major,0.154,0.013,4.85E-6,0.0926,0.226,125.008,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Nobody WinsBrenda Lee,No Explicit Content,183106,25,0.477,0.275,G#/Ab,-15.451,major,0.0314,0.483,9.62E-6,0.355,0.367,79.031,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Nobody's PerfectMike + The Mechanics,No Explicit Content,288226,20,0.586,0.575,Bb,-10.614,major,0.0299,0.381,0,0.335,0.362,97.897,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Not AfraidEminem,Explicit Content,248133,80,0.855,0.954,C,-1.19,minor,0.264,0.529,0,0.205,0.668,114.635,5,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Nothin' On YouB.o.B Featuring Bruno Mars,No Explicit Content,268320,72,0.688,0.853,Bb,-5.814,major,0.0493,0.386,0,0.0862,0.743,103.993,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Nothing Can Stop MeGene Chandler,No Explicit Content,179266,18,0.609,0.501,C#/Db,-9.324,major,0.0505,0.276,0,0.362,0.719,119.788,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Nothing Compares 2 USinead O'Connor,No Explicit Content,280040,72,0.511,0.574,F,-7.016,major,0.0273,0.0425,0.0000233,0.105,0.161,119.917,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Nothing From NothingBilly Preston,No Explicit Content,157666,46,0.806,0.708,A,-8.154,minor,0.0271,0.577,0.223,0.25,0.921,102.762,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Nothing's Gonna Stop Us NowStarship,No Explicit Content,270333,76,0.643,0.801,F#,-4.921,major,0.0228,0.0298,0,0.0719,0.534,95.988,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Now Or NeverHalsey,No Explicit Content,214801,73,0.67,0.585,F#,-4.861,minor,0.0354,0.107,1.11E-6,0.131,0.447,110.03,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Numb Numb JuiceScHoolboy Q,Explicit Content,107146,74,0.885,0.492,C#/Db,-6.015,major,0.367,0.00172,0.0000779,0.081,0.203,156.958,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
OFF THE RIPDaBaby,Explicit Content,115609,72,0.801,0.693,C,-4.002,major,0.323,0.0104,0,0.376,0.602,164.084,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
OMGUsher Featuring will.i.am,No Explicit Content,269493,73,0.781,0.745,E,-5.81,minor,0.0332,0.198,0.0000114,0.36,0.326,129.998,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Ode To Billie JoeBobbie Gentry,No Explicit Content,255001,55,0.637,0.189,G,-10.726,major,0.0471,0.721,0,0.0939,0.695,120.142,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Oh GirlThe Chi-lites,No Explicit Content,216280,50,0.418,0.402,Bb,-12.942,major,0.0288,0.226,0,0.103,0.601,133.683,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
Oh SheilaReady For The World,No Explicit Content,240093,52,0.815,0.59,C,-10.694,major,0.0812,0.0301,0.000917,0.104,0.828,128.808,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
"Oh Yeah!Big Tymers Featuring Tateeze, Boo & Gotti",Explicit Content,279680,45,0.878,0.764,B,-4.237,major,0.153,0.107,3.56E-6,0.0846,0.489,98.008,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Old Time's SakeEminem Featuring Dr. Dre,Explicit Content,278160,55,0.767,0.829,C#/Db,-2.009,major,0.302,0.0533,0,0.352,0.81,176.022,4,0,4.1231865615,50.180691791,0.0412318656,0.5018069179,1.9244910635,3.1536655756
Old Town RoadLil Nas X Featuring Billy Ray Cyrus,No Explicit Content,157066,91,0.878,0.619,F#,-5.56,major,0.102,0.0533,0,0.113,0.639,136.041,4,1,4.1231865615,50.180691791,0.0412318656,0.5018069179,0.0821667939,3.1536655756
